Property_ID,City,Locality,Locality_Tier,BHK,Carpet_Area_SqFt,Builtup_Area_SqFt,Possession_Status,RERA_Approved,Vastu_Compliance,Furnishing_Status,Metro_Proximity,Floor_Number,Total_Floors,Gated_Community,Power_Backup,Clubhouse,Reserved_Parking_Slots,Property_Age_Yrs,SalePrice_INR
1595,Pune,Kalyani Nagar / Prabhat Road,Upscale,2,876,1157,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),8,22,1,1,1,1,0,14390000.0
1596,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1600,2103,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),8,35,0,1,1,0,8,26160000.0
1597,Delhi NCR,South Delhi (Vasant Vihar),Upscale,3,1660,2104,Ready to Move,1,Non-Vastu,Fully Furnished,Walkable (<500m),2,12,1,1,1,1,5,46140000.0
1598,Mumbai,Andheri West / Powai,Mid-Tier,2,701,921,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),6,12,1,1,0,1,20,19610000.0
1599,Mumbai,Bandra West / BKC,Upscale,2,873,1110,Under Construction,1,Full Vastu,Semi-Furnished,Distant (>3 km),5,7,1,1,1,1,2,39920000.0
1600,Mumbai,Bandra West / BKC,Upscale,2,913,1156,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),5,12,1,0,1,1,12,40020000.0
1601,Mumbai,Andheri West / Powai,Mid-Tier,2,986,1352,New Launch,1,Full Vastu,Semi-Furnished,Walkable (<500m),12,12,0,1,1,3,2,29280000.0
1602,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,3,1827,2427,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),2,22,1,1,1,2,2,68980000.0
1603,Mumbai,Andheri West / Powai,Mid-Tier,4,2122,2834,Under Construction,0,Full Vastu,Semi-Furnished,Walkable (<500m),21,50,1,1,1,2,0,54860000.0
1604,Mumbai,Bandra West / BKC,Upscale,2,879,1145,Under Construction,1,Full Vastu,Unfurnished,Walkable (<500m),4,4,1,1,1,0,12,36960000.0
1605,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,3,1430,1956,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),1,4,1,1,0,1,0,101310000.0
1606,Bengaluru,HSR Layout / Whitefield,Mid-Tier,3,1363,1817,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),4,4,1,1,1,1,12,18970000.0
1607,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,3,1469,1983,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),17,22,1,1,0,2,5,104360000.0
1608,Bengaluru,Koramangala / Sadashivnagar,Upscale,2,1059,1374,Under Construction,1,Full Vastu,Fully Furnished,Walkable (<500m),2,4,1,1,0,1,12,22610000.0
1609,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,4,2020,2777,Ready to Move,1,Full Vastu,Fully Furnished,Near (1-2 km),7,12,1,1,1,2,2,47560000.0
1610,Hyderabad,Jubilee Hills,Prime / Ultra-Luxury,2,1010,1370,Ready to Move,1,Full Vastu,Fully Furnished,Near (1-2 km),7,7,1,1,1,2,0,35370000.0
1611,Mumbai,Thane West,Suburban,2,707,962,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),12,12,1,1,0,1,5,15850000.0
1612,Hyderabad,Jubilee Hills,Prime / Ultra-Luxury,1,476,606,Ready to Move,1,Full Vastu,Fully Furnished,Walkable (<500m),6,7,1,1,1,1,5,14160000.0
1613,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,903,1161,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),21,22,1,1,1,1,2,30610000.0
1614,Mumbai,Andheri West / Powai,Mid-Tier,1,650,837,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),12,12,0,1,1,1,5,19170000.0
1615,Pune,Kalyani Nagar / Prabhat Road,Upscale,2,910,1170,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),4,35,1,1,1,1,0,13920000.0
1616,Chennai,Boat Club / Poes Garden,Prime / Ultra-Luxury,2,636,866,Under Construction,1,Full Vastu,Unfurnished,Distant (>3 km),5,12,1,1,1,1,5,15210000.0
1617,Mumbai,Bandra West / BKC,Upscale,3,1085,1361,New Launch,1,Partial Vastu,Unfurnished,Walkable (<500m),1,4,1,1,0,1,0,45570000.0
1618,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1557,1962,Under Construction,1,Full Vastu,Unfurnished,Near (1-2 km),5,7,1,1,0,0,0,30030000.0
1619,Pune,Wakad / Kharadi,Suburban,2,1037,1333,New Launch,1,Non-Vastu,Unfurnished,Walkable (<500m),10,50,1,0,1,1,12,6470000.0
1620,Hyderabad,Banjara Hills / Gachibowli,Upscale,3,1637,2089,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),15,22,1,1,1,2,5,32690000.0
1621,Mumbai,Andheri West / Powai,Mid-Tier,3,1588,2033,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),4,4,0,1,1,0,8,47130000.0
1622,Mumbai,Thane West,Suburban,3,1820,2464,New Launch,1,Full Vastu,Unfurnished,Walkable (<500m),4,22,0,1,1,0,0,37490000.0
1623,Bengaluru,HSR Layout / Whitefield,Mid-Tier,1,477,631,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),10,12,1,1,1,1,0,6400000.0
1624,Delhi NCR,Noida Sector 62,Suburban,3,1758,2199,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),5,7,0,1,0,1,5,21140000.0
1625,Delhi NCR,South Delhi (Vasant Vihar),Upscale,4,1812,2366,Under Construction,1,Full Vastu,Fully Furnished,Near (1-2 km),7,7,0,1,0,1,2,61390000.0
1626,Bengaluru,Yelahanka / Devanahalli,Emerging,3,1339,1745,New Launch,1,Full Vastu,Semi-Furnished,Walkable (<500m),6,22,1,1,1,1,0,8210000.0
1627,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,2,692,875,Under Construction,1,Partial Vastu,Semi-Furnished,Distant (>3 km),1,4,1,1,1,1,0,15650000.0
1628,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,910,1217,Ready to Move,1,Full Vastu,Unfurnished,Distant (>3 km),3,7,1,1,1,1,0,10970000.0
1629,Mumbai,Andheri West / Powai,Mid-Tier,3,1539,2064,Under Construction,1,Full Vastu,Unfurnished,Distant (>3 km),2,7,1,1,1,1,2,38380000.0
1630,Bengaluru,Koramangala / Sadashivnagar,Upscale,2,966,1298,New Launch,1,Partial Vastu,Unfurnished,Near (1-2 km),7,7,1,1,1,1,12,14110000.0
1631,Hyderabad,HITEC City / Kondapur,Mid-Tier,1,524,705,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),3,12,1,1,0,0,2,5760000.0
1632,Pune,Baner / Viman Nagar,Mid-Tier,2,817,1021,Under Construction,0,Full Vastu,Fully Furnished,Near (1-2 km),2,4,1,1,0,1,8,6240000.0
1633,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,3,1505,2068,Ready to Move,0,Full Vastu,Unfurnished,Walkable (<500m),6,7,0,1,0,2,0,67730000.0
1634,Delhi NCR,South Delhi (Vasant Vihar),Upscale,3,1201,1628,Under Construction,0,Partial Vastu,Unfurnished,Near (1-2 km),35,35,1,1,0,1,8,28590000.0
1635,Mumbai,Andheri West / Powai,Mid-Tier,1,626,856,Under Construction,1,Non-Vastu,Unfurnished,Near (1-2 km),3,7,1,1,0,2,0,15790000.0
1636,Bengaluru,HSR Layout / Whitefield,Mid-Tier,4,2290,2867,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),10,12,1,1,0,1,2,29080000.0
1637,Delhi NCR,Dwarka Expressway,Emerging,2,880,1207,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),1,12,1,1,1,0,0,7730000.0
1638,Mumbai,Andheri West / Powai,Mid-Tier,3,1919,2601,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),9,12,1,1,1,1,2,67290000.0
1639,Bengaluru,Yelahanka / Devanahalli,Emerging,3,1261,1713,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),2,22,1,1,1,2,12,7420000.0
1640,Bengaluru,HSR Layout / Whitefield,Mid-Tier,3,1288,1626,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),4,7,1,1,1,2,2,17360000.0
1641,Mumbai,Bandra West / BKC,Upscale,4,2005,2699,Under Construction,0,Partial Vastu,Unfurnished,Walkable (<500m),13,22,0,1,1,1,12,75610000.0
1642,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,2,940,1292,Ready to Move,1,Non-Vastu,Semi-Furnished,Walkable (<500m),19,22,1,1,0,2,12,27920000.0
1643,Mumbai,Andheri West / Powai,Mid-Tier,3,1650,2208,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),5,22,1,0,1,1,0,47540000.0
1644,Bengaluru,HSR Layout / Whitefield,Mid-Tier,1,577,764,New Launch,1,Full Vastu,Semi-Furnished,Walkable (<500m),4,4,1,1,1,0,2,7520000.0
1645,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,3,2147,2948,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),2,4,1,1,1,0,12,135860000.0
1646,Pune,Kalyani Nagar / Prabhat Road,Upscale,3,1027,1343,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),12,12,0,0,1,1,0,18500000.0
1647,Delhi NCR,Dwarka Expressway,Emerging,3,1691,2245,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),20,22,1,1,1,1,8,12470000.0
1648,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,870,1141,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),5,12,1,1,1,0,12,9710000.0
1649,Hyderabad,HITEC City / Kondapur,Mid-Tier,3,1413,1938,New Launch,1,Full Vastu,Unfurnished,Near (1-2 km),6,7,1,1,1,2,8,13450000.0
1650,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,861,1085,New Launch,0,Full Vastu,Semi-Furnished,Near (1-2 km),1,4,1,1,1,1,8,12650000.0
1651,Mumbai,Bandra West / BKC,Upscale,1,449,591,Under Construction,1,Partial Vastu,Semi-Furnished,Distant (>3 km),10,12,1,1,1,2,12,17460000.0
1652,Delhi NCR,South Delhi (Vasant Vihar),Upscale,3,1941,2600,Ready to Move,1,Partial Vastu,Semi-Furnished,Distant (>3 km),1,22,1,1,1,1,5,48550000.0
1653,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,1070,1448,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),6,7,1,1,1,1,2,31800000.0
1654,Hyderabad,Jubilee Hills,Prime / Ultra-Luxury,3,1555,2062,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),1,4,1,1,1,1,0,46410000.0
1655,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,1142,1562,Ready to Move,1,Non-Vastu,Semi-Furnished,Walkable (<500m),3,12,1,1,1,1,8,16370000.0
1656,Mumbai,Andheri West / Powai,Mid-Tier,2,734,1007,Under Construction,1,Full Vastu,Unfurnished,Near (1-2 km),2,12,1,1,1,2,12,16960000.0
1657,Bengaluru,Electronic City,Suburban,3,1240,1560,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),22,22,0,1,1,1,5,9210000.0
1658,Bengaluru,Electronic City,Suburban,2,639,832,Ready to Move,0,Full Vastu,Unfurnished,Walkable (<500m),12,22,0,1,1,1,5,5070000.0
1659,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,850,1065,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),3,12,1,1,0,1,2,24830000.0
1660,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1587,2052,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),4,4,1,1,1,2,12,33000000.0
1661,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,964,1272,Ready to Move,1,Partial Vastu,Unfurnished,Distant (>3 km),6,12,1,1,1,0,0,12230000.0
1662,Kolkata,EM Bypass,Suburban,3,1584,2168,Under Construction,1,Full Vastu,Fully Furnished,Walkable (<500m),48,50,1,1,0,2,5,10450000.0
1663,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,748,1017,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),28,35,1,0,0,1,12,20980000.0
1664,Mumbai,Andheri West / Powai,Mid-Tier,3,1736,2199,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),13,22,1,1,1,1,0,55310000.0
1665,Mumbai,Andheri West / Powai,Mid-Tier,3,1605,2026,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),4,7,1,1,0,1,20,40680000.0
1666,Mumbai,Bandra West / BKC,Upscale,3,1720,2282,Ready to Move,0,Non-Vastu,Semi-Furnished,Distant (>3 km),22,22,1,1,0,0,20,41940000.0
1667,Mumbai,Bandra West / BKC,Upscale,1,372,491,Under Construction,1,Non-Vastu,Fully Furnished,Near (1-2 km),12,22,0,1,1,1,20,12230000.0
1668,Mumbai,Andheri West / Powai,Mid-Tier,3,1622,2084,New Launch,0,Non-Vastu,Semi-Furnished,Distant (>3 km),2,12,0,1,0,0,5,25580000.0
1669,Mumbai,Andheri West / Powai,Mid-Tier,3,1273,1740,Ready to Move,1,Full Vastu,Fully Furnished,Walkable (<500m),5,7,1,0,1,1,2,41240000.0
1670,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1457,1997,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),13,35,1,1,1,0,8,32110000.0
1671,Mumbai,Andheri West / Powai,Mid-Tier,2,1026,1336,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),3,12,1,1,1,0,2,25550000.0
1672,Pune,Kalyani Nagar / Prabhat Road,Upscale,3,1571,2146,New Launch,1,Full Vastu,Semi-Furnished,Near (1-2 km),1,4,1,1,1,2,0,23330000.0
1673,Mumbai,Andheri West / Powai,Mid-Tier,3,1352,1757,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),1,4,0,1,0,1,12,39330000.0
1674,Delhi NCR,South Delhi (Vasant Vihar),Upscale,1,520,700,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),2,12,0,1,0,1,5,12600000.0
1675,Bengaluru,Electronic City,Suburban,2,731,959,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),3,12,1,1,0,1,0,7190000.0
1676,Kolkata,Park Street / Salt Lake Sec 5,Upscale,3,1817,2300,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),1,4,1,1,1,1,0,26390000.0
1677,Mumbai,Bandra West / BKC,Upscale,1,503,689,Ready to Move,1,Non-Vastu,Semi-Furnished,Walkable (<500m),20,22,1,1,1,1,8,24700000.0
1678,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,4,2802,3668,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),1,22,1,1,0,2,12,74860000.0
1679,Kolkata,Ballygunge / Alipore,Prime / Ultra-Luxury,3,1427,1920,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),13,22,0,1,1,1,2,29940000.0
1680,Pune,Baner / Viman Nagar,Mid-Tier,3,1428,1853,Ready to Move,0,Full Vastu,Semi-Furnished,Near (1-2 km),2,7,1,1,1,0,0,13880000.0
1681,Pune,Kalyani Nagar / Prabhat Road,Upscale,2,841,1053,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),3,12,1,1,0,1,5,14350000.0
1682,Bengaluru,Electronic City,Suburban,2,1074,1357,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),1,4,1,1,1,0,2,9710000.0
1683,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,4,2144,2818,Ready to Move,0,Full Vastu,Semi-Furnished,Distant (>3 km),7,7,1,1,1,1,0,140260000.0
1684,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,1041,1395,Ready to Move,0,Full Vastu,Fully Furnished,Distant (>3 km),9,12,1,0,1,2,5,26100000.0
1685,Chennai,Nungambakkam / Anna Nagar,Upscale,3,1461,1890,Ready to Move,1,Non-Vastu,Unfurnished,Near (1-2 km),16,22,1,1,1,1,5,21460000.0
1686,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,2,668,895,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),11,12,1,1,1,2,5,32450000.0
1687,Delhi NCR,South Delhi (Vasant Vihar),Upscale,1,475,637,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),3,4,1,1,1,0,12,12860000.0
1688,Bengaluru,HSR Layout / Whitefield,Mid-Tier,1,428,574,Ready to Move,1,Non-Vastu,Unfurnished,Near (1-2 km),6,12,1,1,1,1,5,4730000.0
1689,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,954,1254,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),11,12,1,1,0,1,12,8860000.0
1690,Mumbai,Andheri West / Powai,Mid-Tier,4,1971,2698,Under Construction,1,Full Vastu,Semi-Furnished,Distant (>3 km),19,35,0,1,1,1,12,43370000.0
1691,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,1081,1420,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),4,35,1,1,1,1,5,13970000.0
1692,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,937,1226,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),2,7,1,1,1,1,0,14590000.0
1693,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,2,924,1179,Ready to Move,1,Partial Vastu,Semi-Furnished,Distant (>3 km),2,7,1,1,1,1,12,31180000.0
1694,Mumbai,Andheri West / Powai,Mid-Tier,2,1043,1345,Under Construction,1,Full Vastu,Fully Furnished,Near (1-2 km),4,7,1,1,0,1,12,27060000.0
1695,Mumbai,Navi Mumbai (Kharghar),Emerging,2,1087,1365,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),9,22,1,1,1,1,2,13450000.0
1696,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1545,2058,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),1,4,1,1,1,2,5,29710000.0
1697,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,840,1077,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),1,4,0,1,1,1,2,10530000.0
1698,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,697,899,New Launch,1,Partial Vastu,Unfurnished,Near (1-2 km),8,12,1,1,1,2,0,22740000.0
1699,Mumbai,Andheri West / Powai,Mid-Tier,1,466,629,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),7,7,1,1,0,1,5,13910000.0
1700,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,5,3448,4457,New Launch,1,Non-Vastu,Semi-Furnished,Walkable (<500m),1,4,1,1,0,1,0,54010000.0
1701,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,965,1237,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),5,12,1,1,1,2,0,17560000.0
1702,Mumbai,Navi Mumbai (Kharghar),Emerging,1,493,627,Ready to Move,1,Full Vastu,Fully Furnished,Walkable (<500m),4,7,0,1,0,0,5,6660000.0
1703,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1709,2308,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),10,12,1,1,1,1,12,27240000.0
1704,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,2,862,1092,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),18,50,1,1,1,3,12,58950000.0
1705,Mumbai,Andheri West / Powai,Mid-Tier,2,941,1232,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),1,4,1,1,1,1,20,26140000.0
1706,Kolkata,EM Bypass,Suburban,2,1118,1471,Ready to Move,1,Partial Vastu,Semi-Furnished,Distant (>3 km),5,12,1,1,1,2,5,7140000.0
1707,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1629,2182,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),35,35,1,1,1,0,5,30930000.0
1708,Pune,Kalyani Nagar / Prabhat Road,Upscale,2,941,1254,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),22,22,1,1,0,1,12,18150000.0
1709,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,3,1410,1911,Under Construction,1,Partial Vastu,Fully Furnished,Distant (>3 km),9,12,1,1,0,2,8,37190000.0
1710,Hyderabad,Banjara Hills / Gachibowli,Upscale,3,1402,1761,Under Construction,0,Full Vastu,Unfurnished,Distant (>3 km),9,12,1,1,1,1,0,18010000.0
1711,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,828,1067,Under Construction,1,Full Vastu,Unfurnished,Walkable (<500m),4,4,1,1,1,1,2,9500000.0
1712,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,872,1122,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),21,22,1,1,0,0,20,13770000.0
1713,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,1057,1341,New Launch,0,Full Vastu,Unfurnished,Near (1-2 km),24,50,1,1,1,0,0,23540000.0
1714,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1498,1929,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),4,12,1,1,1,1,0,32810000.0
1715,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,2,757,977,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),5,12,1,1,1,2,2,24470000.0
1716,Chennai,Nungambakkam / Anna Nagar,Upscale,2,1201,1583,Ready to Move,1,Partial Vastu,Fully Furnished,Distant (>3 km),7,7,1,1,1,2,20,18660000.0
1717,Pune,Baner / Viman Nagar,Mid-Tier,2,995,1330,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),7,12,1,1,1,1,0,13480000.0
1718,Kolkata,Rajarhat,Emerging,5,2998,3896,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),7,12,1,1,1,2,8,14630000.0
1719,Mumbai,Thane West,Suburban,2,887,1192,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),8,12,1,1,1,1,0,18820000.0
1720,Hyderabad,Jubilee Hills,Prime / Ultra-Luxury,4,2439,3155,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),3,4,1,1,1,1,5,78530000.0
1721,Chennai,OMR (Perungudi),Suburban,2,1192,1535,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),5,12,1,1,0,1,5,7600000.0
1722,Mumbai,Andheri West / Powai,Mid-Tier,1,433,572,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),1,12,1,1,0,1,0,12050000.0
1723,Mumbai,Andheri West / Powai,Mid-Tier,2,1089,1365,Under Construction,1,Full Vastu,Unfurnished,Walkable (<500m),3,7,1,1,1,1,20,27910000.0
1724,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,1149,1448,Under Construction,1,Non-Vastu,Unfurnished,Walkable (<500m),1,7,1,1,1,0,8,12610000.0
1725,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,860,1122,Ready to Move,1,Non-Vastu,Semi-Furnished,Walkable (<500m),1,7,1,1,1,2,2,31440000.0
1726,Pune,Kalyani Nagar / Prabhat Road,Upscale,1,498,684,Ready to Move,1,Partial Vastu,Semi-Furnished,Distant (>3 km),12,22,1,1,1,0,0,8070000.0
1727,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,4,2026,2723,New Launch,1,Non-Vastu,Semi-Furnished,Near (1-2 km),6,12,0,0,0,1,2,149870000.0
1728,Hyderabad,Banjara Hills / Gachibowli,Upscale,3,1502,1895,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),13,22,1,1,1,1,12,26200000.0
1729,Mumbai,Bandra West / BKC,Upscale,3,1541,2096,Under Construction,1,Full Vastu,Unfurnished,Near (1-2 km),5,7,0,1,1,2,0,48230000.0
1730,Mumbai,Andheri West / Powai,Mid-Tier,2,1044,1404,Ready to Move,0,Partial Vastu,Semi-Furnished,Near (1-2 km),5,35,1,1,0,1,2,25420000.0
1731,Mumbai,Andheri West / Powai,Mid-Tier,1,605,804,New Launch,1,Partial Vastu,Semi-Furnished,Near (1-2 km),21,22,1,1,1,1,5,15050000.0
1732,Pune,Baner / Viman Nagar,Mid-Tier,1,461,625,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),3,12,1,1,0,1,0,5900000.0
1733,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,3,1092,1422,Ready to Move,1,Partial Vastu,Semi-Furnished,Distant (>3 km),2,4,0,1,0,2,2,41790000.0
1734,Delhi NCR,Dwarka Expressway,Emerging,4,2392,3059,Under Construction,1,Non-Vastu,Semi-Furnished,Near (1-2 km),1,7,1,1,1,1,5,18590000.0
1735,Bengaluru,Electronic City,Suburban,2,991,1305,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),30,35,0,1,0,1,2,9230000.0
1736,Pune,Baner / Viman Nagar,Mid-Tier,1,539,712,Ready to Move,1,Partial Vastu,Semi-Furnished,Distant (>3 km),2,7,1,1,1,1,12,5190000.0
1737,Bengaluru,Yelahanka / Devanahalli,Emerging,2,903,1192,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),2,7,1,1,0,1,20,5020000.0
1738,Pune,Baner / Viman Nagar,Mid-Tier,2,967,1280,Under Construction,1,Partial Vastu,Fully Furnished,Near (1-2 km),2,7,0,1,1,2,2,10340000.0
1739,Bengaluru,Yelahanka / Devanahalli,Emerging,2,1165,1600,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),15,22,0,1,0,1,5,7330000.0
1740,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,3,1638,2240,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),3,7,1,1,0,1,5,53810000.0
1741,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1463,1995,Ready to Move,0,Non-Vastu,Fully Furnished,Near (1-2 km),2,7,1,1,1,1,5,24480000.0
1742,Bengaluru,Koramangala / Sadashivnagar,Upscale,1,480,650,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),8,12,1,1,1,2,0,11300000.0
1743,Hyderabad,Banjara Hills / Gachibowli,Upscale,1,506,695,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),11,12,1,0,0,1,0,8560000.0
1744,Delhi NCR,South Delhi (Vasant Vihar),Upscale,5,4732,5976,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),12,12,1,1,0,1,12,132280000.0
1745,Mumbai,Andheri West / Powai,Mid-Tier,2,923,1186,Ready to Move,1,Non-Vastu,Semi-Furnished,Near (1-2 km),12,12,1,1,1,1,0,32430000.0
1746,Pune,Baner / Viman Nagar,Mid-Tier,1,518,681,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),20,22,1,1,1,1,5,6240000.0
1747,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,881,1198,Ready to Move,1,Full Vastu,Unfurnished,Distant (>3 km),3,22,1,1,1,1,5,10620000.0
